name,vec,n,ARI,AMI,Homogeneity,completeness,v_measure,model
Agglomerative,artm_300_30,38,0.4140652706235336,0.6597770307069366,0.6912257871447017,0.7066454749399813,0.6988505850233864,"AgglomerativeClustering(affinity='euclidean', compute_full_tree='auto',
            connectivity=None, linkage='ward', memory=None, n_clusters=38,
            pooling_func=<function mean at 0x7f50c92c2730>)"
Agglomerative,artm_300_60,38,0.4135685372071258,0.6601609104248416,0.6920246259240033,0.7024366064402345,0.6971917447758172,"AgglomerativeClustering(affinity='euclidean', compute_full_tree='auto',
            connectivity=None, linkage='ward', memory=None, n_clusters=38,
            pooling_func=<function mean at 0x7f50c92c2730>)"
Agglomerative,artm_500_30,38,0.38203272370855934,0.6470454328999886,0.6794750749402346,0.6988655080948944,0.6890338996480393,"AgglomerativeClustering(affinity='euclidean', compute_full_tree='auto',
            connectivity=None, linkage='ward', memory=None, n_clusters=38,
            pooling_func=<function mean at 0x7f50c92c2730>)"
Birch,w2v_300,37,0.3359191087125745,0.5828482169436634,0.6199646682417821,0.6330397136348436,0.626433972177667,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.58)"
Birch,tfidf_80,46,0.23250000279805025,0.4820295075943197,0.5164936359614332,0.6893890922122555,0.5905467762493299,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.2)"
Birch,tfidf_300,49,0.02337075854423739,0.16837917292797702,0.20732656485890608,0.6266150976171762,0.311566051975304,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.3)"
Birch,tfidf_500,294,0.08056858030495515,0.3352354717600904,0.4566293667473091,0.5730305397318561,0.5082504831704271,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.3)"
Birch,artm_80,31,0.41534733224287096,0.6219477655834837,0.6496162331777167,0.7159560933161764,0.6811747593843295,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.11)"
Birch,artm_200,74,0.48125506560403203,0.6682722326302463,0.7409883029095382,0.7099909818759866,0.7251585439679497,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.13)"
Birch,artm_300_30,27,0.21588553353363826,0.507923541905324,0.5365439326026497,0.7511657859257539,0.6259694075738611,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.11)"
Birch,artm_300_60,84,0.4141441948191429,0.6703930388356598,0.7130661844061744,0.7348331328724781,0.7237860422746106,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.13)"
Birch,artm_500_30,36,0.23281392506625265,0.5106793245850131,0.5405322707562916,0.7582849049450681,0.6311549758014912,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.11)"
Birch,artm_500_60,136,0.38569383252263856,0.6137656657214066,0.7364380034806444,0.6732107253763222,0.7034063910658134,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.12)"
Birch,fasttext_300,260,0.08317602356832889,0.3079017707588776,0.5215378384281452,0.4539450274981769,0.4853996244860455,"Birch(branching_factor=50, compute_labels=True, copy=True, n_clusters=None,
   threshold=0.2)"
SpectralClustering,tfidf_300,38,0.38005778755185854,0.5989585504496455,0.6338695940451731,0.6540515983461413,0.6438024680042701,"SpectralClustering(affinity='rbf', assign_labels='kmeans', coef0=1, degree=3,
          eigen_solver=None, eigen_tol=0.0, gamma=1.0, kernel_params=None,
          n_clusters=38, n_init=10, n_jobs=-1, n_neighbors=10,
          random_state=None)"
SpectralClustering,w2v_300,38,0.3975419670528205,0.6444906237122979,0.6918306576749254,0.6782365538629839,0.6849661639467968,"SpectralClustering(affinity='rbf', assign_labels='kmeans', coef0=1, degree=3,
          eigen_solver=None, eigen_tol=0.0, gamma=1.0, kernel_params=None,
          n_clusters=38, n_init=10, n_jobs=-1, n_neighbors=10,
          random_state=None)"
SpectralClustering,artm_500_60,38,0.37962274102351257,0.647202149755486,0.6805282931320891,0.6952883189007477,0.6878291318158796,"SpectralClustering(affinity='rbf', assign_labels='kmeans', coef0=1, degree=3,
          eigen_solver=None, eigen_tol=0.0, gamma=1.0, kernel_params=None,
          n_clusters=38, n_init=10, n_jobs=-1, n_neighbors=10,
          random_state=None)"
KMeans,lsi_500,38,0.2027296399927866,0.4393272323438211,0.489980733281504,0.5118614595894947,0.5006821535225476,"KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
    n_clusters=38, n_init=10, n_jobs=-1, precompute_distances='auto',
    random_state=None, tol=0.0001, verbose=0)"
KMeans,lsi_300,38,0.1952663516634096,0.4242975614674726,0.4766913840727463,0.4960712474355921,0.4861882680918735,"KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
    n_clusters=38, n_init=10, n_jobs=-1, precompute_distances='auto',
    random_state=None, tol=0.0001, verbose=0)"
AffinityPropagation,lsi_500,733,0.05989515455310885,0.18886115627815286,0.7948432480552879,0.4569661817507939,0.5803063557533514,"AffinityPropagation(affinity='euclidean', convergence_iter=15, copy=True,
          damping=0.5, max_iter=200, preference=None, verbose=False)"
Agglomerative,lsi_500,38,0.2443250165499434,0.4929019274470993,0.5373769549650261,0.5672422820491171,0.5519058876412889,"AgglomerativeClustering(affinity='euclidean', compute_full_tree='auto',
            connectivity=None, linkage='ward', memory=None, n_clusters=38,
            pooling_func=<function mean at 0x7f939a3d7510>)"
AffinityPropagation,lsi_300,746,0.054734245145644816,0.18184772579236216,0.8001999028451081,0.4558447844928053,0.5808184309695008,"AffinityPropagation(affinity='euclidean', convergence_iter=15, copy=True,
          damping=0.5, max_iter=200, preference=None, verbose=False)"
Agglomerative,lsi_300,38,0.26359240720433147,0.4996495056921743,0.5424826359648677,0.5731337223288455,0.5573871163467696,"AgglomerativeClustering(affinity='euclidean', compute_full_tree='auto',
            connectivity=None, linkage='ward', memory=None, n_clusters=38,
            pooling_func=<function mean at 0x7f97453d3510>)"
